report_date,tBalance,yBalance,total_purchase_amt,direct_purchase_amt,purchase_bal_amt,purchase_bank_amt,total_redeem_amt,consume_amt,transfer_amt,tftobal_amt,tftocard_amt,share_amt,category1,category2,category3,category4,active_users,purchase_users,redeem_users,date,weekday,day,month,is_weekend,is_month_start,is_month_end,days_to_month_end,purchase,redeem,avg_purchase_per_user,avg_redeem_per_user,mfd_daily_yield,mfd_7daily_yield,Interest_O_N,Interest_1_W,Interest_2_W,Interest_1_M,Interest_3_M,Interest_6_M,Interest_9_M,Interest_1_Y
20131217,6867190613,6789747659,193980797,193053100,62804752,130248348,116537843,12025370,104512473,14476061,90036412,927697,2860389.0,2459433.0,0.0,6705548.0,4717,3206,443,2013-12-17,1,17,12,0,0,0,14,193980797,116537843,60505.55115408609,263065.1083521445,1.4532,5.444,3.47,4.459,4.552,6.235,5.3537,4.6608,4.6957,4.7335
20131218,6845185545,6867190613,180215804,179244717,44534059,134710658,202220872,10725473,191495399,50257836,141237563,971087,3227970.0,2372802.0,0.0,5124701.0,4752,3285,407,2013-12-18,2,18,12,0,0,0,13,180215804,202220872,54860.21430745814,496857.17936117935,1.4542,5.463,3.588,5.902,5.079,6.765,5.385,4.7054,4.7423,4.7634
20131219,6914793558,6845185545,233631357,232618878,97470048,135148830,164023344,15536057,148487287,21715384,126771903,1012479,6680578.0,2910410.0,0.0,5945069.0,4783,3325,410,2013-12-19,3,19,12,0,0,0,12,233631357,164023344,70265.0697744361,400056.93658536585,1.5167,5.491,3.846,6.472,6.218,7.1012,5.4239,4.7487,4.7816,4.8013
20131220,6894981995,6914793558,133867400,132849845,39915508,92934337,153678963,19964515,133714448,33286473,100427975,1017555,10331829.0,3140205.0,0.0,6492481.0,4854,3364,439,2013-12-20,4,20,12,0,0,0,11,133867400,153678963,39794.11414982164,350065.9749430524,1.513,5.524,3.927,7.654,7.003,7.53,5.458,4.7818,4.8135,4.8353
20131221,6923831180,6894981995,112000779,110979622,43066009,67913613,83151594,10610110,72541484,22399613,50141871,1021157,6510462.0,662530.0,0.0,3437118.0,4890,3370,373,2013-12-21,5,21,12,1,0,0,10,112000779,83151594,33234.65252225519,222926.5254691689,1.5109,5.558,,,,,,,,
20131222,6994376148,6923831180,154543217,153531785,70446218,83085567,83998249,20715917,63282332,16987033,46295299,1011432,11297935.0,1687092.0,3230000.0,4500890.0,4935,3343,354,2013-12-22,6,22,12,1,0,0,9,154543217,83998249,46228.901286269815,237283.18926553673,1.5107,5.592,,,,,,,,
20131223,7054645270,6994376148,198747367,197669761,70138872,127530889,138478245,24846016,113632229,40662170,72970059,1077606,16723533.0,2593550.0,0.0,5528933.0,4979,3351,483,2013-12-23,0,23,12,0,0,0,8,198747367,138478245,59309.86780065652,286704.4409937888,1.6189,5.67,4.515,8.843,8.246,7.656,5.516,4.8151,4.8422,4.8656
20131224,7241443693,7054645270,305406334,304333324,189794936,114538388,118607911,21559120,97048791,25956197,71092594,1073010,9827184.0,5653736.0,20000.0,6058200.0,5010,3392,474,2013-12-24,1,24,12,0,0,0,7,305406334,118607911,90037.24469339622,250227.66033755275,1.611,5.757,4.145,6.197,5.761,6.605,5.5174,4.8369,4.8622,4.8856
20131225,7448764361,7241443693,380076148,378896458,207488097,171408361,172755480,27956029,144799451,25199652,119599799,1179690,14095850.0,5859503.0,1120000.0,6880676.0,5045,3502,436,2013-12-25,2,25,12,0,0,0,6,380076148,172755480,108531.1673329526,396228.1651376147,1.7012,5.893,4.05,5.616,5.941,6.509,5.522,4.8588,4.8823,4.9034
20131226,7427199206,7448764361,220287409,219035100,86180958,132854142,241852564,21372055,220480509,21879648,198600861,1252309,9665563.0,3971893.0,200000.0,7534599.0,5077,3572,474,2013-12-26,3,26,12,0,0,0,5,220287409,241852564,61670.607222844345,510237.47679324896,1.7674,6.032,4.001,5.329,6.14,6.57,5.538,4.8763,4.8982,4.9203
20131227,7474795625,7427199206,211118967,209818922,71581657,138237265,163522548,22373377,141149171,16737992,124411179,1300045,11444298.0,3800278.0,200.0,7128601.0,5117,3603,459,2013-12-27,4,27,12,0,0,0,4,211118967,163522548,58595.32805995004,356258.2745098039,1.803,6.192,3.513,5.067,5.949,6.492,5.5465,4.8942,4.9142,4.9361
20131228,7606220411,7474795625,192808006,191506544,82079222,109427322,61383220,18517636,42865584,10339282,32526302,1301462,11610509.0,1046328.0,0.0,5860799.0,5155,3622,400,2013-12-28,5,28,12,1,0,0,3,192808006,61383220,53232.46990612921,153458.05,1.7889,6.346,,,,,,,,
20131229,7712563769,7606220411,161473347,160179393,80308840,79870553,55129989,15925186,39204803,5655465,33549338,1293954,7212414.0,1422026.0,10100.0,7280646.0,5176,3609,373,2013-12-29,6,29,12,1,0,0,2,161473347,55129989,44741.85286783042,147801.57908847186,1.7886,6.5,,,,,,,,
20131230,7819095923,7712563769,286358778,285062954,121679259,163383695,179826624,20652334,159174290,40393506,118780784,1295824,8770053.0,3669174.0,0.0,8213107.0,5238,3621,495,2013-12-30,0,30,12,0,0,0,1,286358778,179826624,79082.78873239437,363286.10909090907,1.7947,6.598,3.205,4.841,5.907,6.122,5.553,4.9068,4.9277,4.9485
20131231,7950715327,7819095923,265851934,264556746,115229028,149327718,134232530,23640780,110591750,19505479,91086271,1295188,11611505.0,3497088.0,0.0,8532187.0,5258,3623,498,2013-12-31,1,31,12,0,0,1,0,265851934,134232530,73378.94948937345,269543.2329317269,1.7869,6.696,3.148,5.25,5.962,5.913,5.5565,4.9205,4.94,4.9606
20140101,8204274137,7950715327,330926565,329555717,93419831,236135886,77367755,21750788,55616967,15782631,39834336,1370848,9463186.0,7180059.0,0.0,5107543.0,5293,3741,451,2014-01-01,2,1,1,0,1,0,30,330926565,77367755,88459.3865276664,171547.1286031042,1.7807,6.74,,,,,,,,
20140102,8449075426,8204274137,434956739,433531489,145093807,288437682,190155450,22941048,167214402,26734732,140479670,1425250,6429483.0,6583823.0,0.0,9927742.0,5340,3789,505,2014-01-02,3,2,1,0,0,0,29,434956739,190155450,114794.59989443125,376545.44554455444,1.8092,6.763,3.131,4.981,5.759,5.91,5.5657,4.9306,4.9501,4.9677
20140103,8663435976,8449075426,342074805,340640596,143850914,196789682,127714255,23841309,103872946,27165547,76707399,1434209,10507984.0,4191467.0,50000.0,9091858.0,5374,3818,511,2014-01-03,4,3,1,0,0,0,28,342074805,127714255,89595.2867993714,249930.04892367907,1.7847,6.753,3.006,4.711,5.524,6.201,5.5661,4.9389,4.9582,4.9757
20140104,8749652812,8663435976,186085910,184607251,49062116,135545135,99869074,21965772,77903302,10496655,67406647,1478659,13162251.0,1833288.0,0.0,6970233.0,5414,3822,435,2014-01-04,5,4,1,1,0,0,27,186085910,99869074,48688.09785452642,229584.07816091954,1.7751,6.745,,,,,,,,
20140105,8798901523,8749652812,206030707,204559800,61986069,142573731,156781996,20843557,135938439,37596243,98342196,1470907,12945726.0,2302192.0,0.0,5595639.0,5483,3834,410,2014-01-05,6,5,1,1,0,0,26,206030707,156781996,53737.79525299948,382395.11219512194,1.7748,6.738,,,,,,,,
20140106,9050477936,8798901523,442494042,441042872,198531158,242511714,190917629,25009899,165907730,35042141,130865589,1451170,8546854.0,9726055.0,0.0,6736990.0,5514,3820,517,2014-01-06,0,6,1,0,0,0,25,442494042,190917629,115836.13664921466,369279.74661508703,1.774,6.726,2.92,4.633,5.433,6.475,5.5732,4.9476,4.966,4.9824
20140107,9502231639,9050477936,589726496,588222460,231240835,356981625,137972793,27531206,110441587,23886191,86555396,1504036,11435514.0,3109835.0,0.0,12985857.0,5560,3872,501,2014-01-07,1,7,1,0,0,0,24,589726496,137972793,152305.39669421487,275394.7964071856,1.8086,6.738,2.875,4.259,5.074,5.925,5.576,4.9547,4.9713,4.9869
20140108,9552376725,9502231639,264025160,262398195,73458333,188939862,213880074,24398384,189481690,22175353,167306337,1626965,6934583.0,6375874.0,400000.0,10687927.0,5621,4003,578,2014-01-08,2,8,1,0,0,0,23,264025160,213880074,65956.8223832126,370034.73010380624,1.822,6.761,2.83,4.126,4.927,5.65,5.5821,4.9585,4.9742,4.9904
20140109,9692683975,9552376725,280698487,279057823,115504758,163553065,140391237,25855665,114535572,27071650,87463922,1640664,12014226.0,3339321.0,1350500.0,9151618.0,5646,4011,531,2014-01-09,3,9,1,0,0,0,22,280698487,140391237,69982.17078035402,264390.2768361582,1.7647,6.737,2.794,4.02,4.799,6.314,5.5837,4.964,4.9776,4.9929
20140110,9813222458,9692683975,237797636,236112121,81263442,154848679,117259153,26458750,90800403,26710276,64090127,1685515,11533112.0,3073435.0,2000000.0,9852203.0,5701,4069,506,2014-01-10,4,10,1,0,0,0,21,237797636,117259153,58441.29663307938,231737.45652173914,1.7878,6.738,2.766,4.041,4.75,5.675,5.5841,4.9673,4.9818,4.9934
20140111,9985095714,9813222458,243403438,241731696,147087308,94644388,71530182,30620108,40910074,14724475,26185599,1671742,18421405.0,6239547.0,0.0,5959156.0,5764,4099,487,2014-01-11,5,11,1,1,0,0,20,243403438,71530182,59381.175408636256,146879.22381930184,1.7439,6.721,,,,,,,,
20140112,10071845246,9985095714,228255344,226592609,70170242,156422367,141505812,24005816,117499996,26923654,90576342,1662735,10277948.0,1096208.0,0.0,12631660.0,5836,4080,461,2014-01-12,6,12,1,1,0,0,19,228255344,141505812,55944.93725490196,306954.03904555313,1.7434,6.703,,,,,,,,
20140113,10340128524,10071845246,447207050,445546064,140961565,304584499,178923772,21903534,157020238,31182941,125837297,1660986,12068315.0,2562244.0,20000.0,7252975.0,5945,4103,532,2014-01-13,0,13,1,0,0,0,18,447207050,178923772,108995.13770411894,336322.8796992481,1.7584,6.695,2.738,4.013,4.636,6.465,5.5849,4.9715,4.984,4.9955
20140114,10537257263,10340128524,356907128,355227951,136709487,218518464,159778389,29631300,130147089,26903661,103243428,1679177,14789839.0,5370473.0,0.0,9470988.0,6076,4156,554,2014-01-14,1,14,1,0,0,0,17,356907128,159778389,85877.5572666025,288408.64440433215,1.7634,6.67,2.7395,4.0036,4.69,6.4842,5.5865,4.9742,4.9855,4.9977
20140115,10751047734,10537257263,391408718,389643679,64750474,324893205,177618247,38808458,138809789,28292066,110517723,1765039,9530159.0,12452440.0,4851900.0,11973959.0,6136,4256,539,2014-01-15,2,15,1,0,0,0,16,391408718,177618247,91966.33411654136,329532.9257884972,1.7295,6.618,2.7513,3.965,4.641,6.742,5.5846,4.9757,4.9896,4.9997
20140116,10972827391,10751047734,374947083,373159557,106140501,267019056,153167426,23865821,129301605,26988051,102313554,1787526,9015487.0,5303850.0,10000.0,9536484.0,6215,4330,563,2014-01-16,3,16,1,0,0,0,15,374947083,153167426,86592.8598152425,272055.8188277087,1.723,6.595,2.7723,4.256,4.679,6.693,5.5812,4.9788,4.9913,4.9999
20140117,11190869034,10972827391,345426853,343608394,88624595,254983799,127385210,21879996,105505214,18305723,87199491,1818459,10286416.0,3065433.0,60000.0,8468147.0,6241,4368,554,2014-01-17,4,17,1,0,0,0,14,345426853,127385210,79081.23923992674,229937.202166065,1.7139,6.554,2.817,4.776,4.735,6.964,5.5868,4.9821,4.9918,5.0002
20140118,11281199880,11190869034,233200688,231380252,89497089,141883163,142869842,36540346,106329496,31449193,74880303,1820436,20036728.0,5268057.0,0.0,11235561.0,6268,4372,529,2014-01-18,5,18,1,1,0,0,13,233200688,142869842,53339.5901189387,270075.3156899811,1.6772,6.517,,,,,,,,
20140119,11348652551,11281199880,185082022,183275869,45738067,137537802,117629351,29952235,87677116,21831199,65845917,1806153,14879161.0,5697300.0,0.0,9375774.0,6268,4351,526,2014-01-19,6,19,1,1,0,0,12,185082022,117629351,42537.81245690646,223629.94486692015,1.6767,6.48,,,,,,,,
20140120,11241417494,11348652551,335761027,333912224,66330226,267581998,442996084,45103607,397892477,36654039,361238438,1848803,30197607.0,4605616.0,0.0,10300384.0,6353,4358,603,2014-01-20,0,20,1,0,0,0,11,335761027,442996084,77044.75149150987,734653.5389718076,1.7235,6.46,3.888,6.329,5.538,7.472,5.5893,4.9854,4.993,5.0001
20140121,11351446969,11241417494,412854611,411045427,105334037,305711390,302825136,48810525,254014611,34959044,219055567,1809184,34683255.0,5373018.0,0.0,8754252.0,6382,4373,605,2014-01-21,1,21,1,0,0,0,10,412854611,302825136,94409.9270523668,500537.4148760331,1.6958,6.423,3.641,5.535,5.562,7.427,5.591,4.9873,4.9936,5.0001
20140122,11557321387,11351446969,498730606,496881726,116679482,380202244,292856188,35396154,257460034,50621581,206838453,1848880,12674940.0,15715449.0,302539.0,6703226.0,6406,4482,553,2014-01-22,2,22,1,0,0,0,9,498730606,292856188,111274.12003569835,529577.1934900542,1.6853,6.398,3.676,5.224,5.56,6.95,5.5924,4.9887,4.9935,5.0001
20140123,11829747156,11557321387,481450097,479509602,102994484,376515118,209024328,37120406,171903922,30727063,141176859,1940495,17367428.0,8303009.0,400000.0,11049969.0,6428,4517,510,2014-01-23,3,23,1,0,0,0,8,481450097,209024328,106586.25127296879,409851.62352941174,1.7491,6.413,3.7,5.293,5.94,6.708,5.5926,4.9904,4.9943,5.0001
20140124,12098022049,11829747156,614103894,612133670,144614549,467519121,345829001,37926576,307902425,29754999,278147426,1970224,18821020.0,11004819.0,0.0,8100737.0,6467,4535,526,2014-01-24,4,24,1,0,0,0,7,614103894,345829001,135414.30959206173,657469.5836501902,1.7296,6.422,3.7193,4.449,6.765,6.817,5.5946,4.9922,4.995,5.0001
20140125,12353351816,12098022049,440854623,438919123,125183326,313735797,185524856,44376079,141148777,33390830,107757947,1935500,33052893.0,4752220.0,220000.0,6350966.0,6526,4549,415,2014-01-25,5,25,1,1,0,0,6,440854623,185524856,96912.42536821279,447047.84578313254,1.6815,6.424,,,,,,,,
20140126,12550001817,12353351816,528402520,526466645,101475502,424991143,331752519,19451300,312301219,39439760,272861459,1935875,9137431.0,6367843.0,0.0,3946026.0,6600,4546,459,2014-01-26,6,26,1,1,0,0,5,528402520,331752519,116234.60624725033,722772.3725490196,1.695,6.434,4.4,4.717,6.35,6.995,5.5962,4.9929,4.9966,5.0001
20140127,12926555440,12550001817,657199484,655298101,196149985,459148116,280645861,36768288,243877573,58856167,185021406,1901383,20347842.0,9737819.0,0.0,6682627.0,6626,4532,445,2014-01-27,0,27,1,0,0,0,4,657199484,280645861,145013.1253309797,630664.8561797753,1.6915,6.416,4.534,4.689,6.092,6.83,5.5989,4.9933,4.9984,5.0001
20140128,13521645866,12926555440,843424742,841426055,202335691,639090364,248334316,32950093,215384223,47826061,167558162,1998687,21216358.0,9286252.0,96536.0,2350947.0,6683,4575,443,2014-01-28,1,28,1,0,0,0,3,843424742,248334316,184355.13486338797,560574.0767494356,1.7398,6.441,4.8477,4.9657,6.807,7.333,5.5998,4.9931,4.9994,5.0001
20140129,14258960858,13521645866,952479658,950357375,102260088,848097287,215164666,48600473,166564193,38228588,128335605,2122283,17973057.0,24984176.0,60000.0,5583240.0,6735,4725,420,2014-01-29,2,29,1,0,0,0,2,952479658,215164666,201582.9964021164,512296.82380952383,1.6693,6.432,4.8,5.108,7.072,7.192,5.6,4.9938,4.9996,5.0001
20140130,14381588964,14258960858,227916211,225754304,44901628,180852676,105288105,18939954,86348151,13588206,72759945,2161907,10381715.0,6449741.0,0.0,2108498.0,6749,4733,331,2014-01-30,3,30,1,0,0,0,1,227916211,105288105,48154.703359391504,318090.9516616314,1.6193,6.36,4.435,4.983,5.733,5.441,5.6,4.9941,4.9998,5.0001
20140131,14420780750,14381588964,87324175,85045931,20914075,64131856,48132389,10305654,37826735,7796701,30030034,2278244,5695091.0,1312061.0,0.0,3298502.0,6783,4775,242,2014-01-31,4,31,1,0,0,1,0,87324175,48132389,18287.785340314134,198894.1694214876,1.609,6.293,,,,,,,,
20140201,14423540862,14420780750,64287172,61983151,14043513,47939638,61527060,11374370,50152690,18881191,31271499,2304021,8515995.0,374269.0,0.0,2484106.0,6780,4794,309,2014-02-01,5,1,2,1,1,0,27,64287172,61527060,13409.923237380059,199116.6990291262,1.6086,6.253,,,,,,,,
20140202,14457057903,14423540862,57912761,55617117,20359506,35257611,24395720,11592943,12802777,2770284,10032493,2295644,7356053.0,1451501.0,50000.0,2735389.0,6793,4764,256,2014-02-02,6,2,2,1,0,0,26,57912761,24395720,12156.331024349287,95295.78125,1.6083,6.205,,,,,,,,
20140203,14495278557,14457057903,84329848,82037541,22041714,59995827,46109194,20070740,26038454,4221624,21816830,2292307,16201671.0,891510.0,0.0,2977559.0,6831,4772,275,2014-02-03,0,3,2,0,0,0,25,84329848,46109194,17671.80385582565,167669.79636363636,1.608,6.158,,,,,,,,
20140204,14534004870,14495278557,83653646,81355092,14062302,67292790,44927333,14428523,30498810,9930337,20568473,2298554,10980803.0,373534.0,0.0,3074186.0,6850,4795,290,2014-02-04,1,4,2,0,0,0,24,83653646,44927333,17446.01584984359,154921.83793103448,1.6078,6.085,,,,,,,,
20140205,14647641156,14534004870,209043990,206723577,21148444,185575133,95407704,34014315,61393389,14581824,46811565,2320413,18826073.0,11575400.0,0.0,3612842.0,6883,4836,338,2014-02-05,2,5,2,0,0,0,23,209043990,95407704,43226.63151364764,282271.31360946747,1.6072,6.051,,,,,,,,
20140206,14763866096,14647641156,227860276,225540877,30213062,195327815,111635336,37275155,74360181,27131322,47228859,2319399,17247754.0,8449817.0,0.0,11577584.0,6940,4888,425,2014-02-06,3,6,2,0,0,0,22,227860276,111635336,46616.25941080196,262671.3788235294,1.6069,6.044,,,,,,,,
20140207,15069202104,14763866096,578818221,576343567,133973411,442370156,273482213,28411171,245071042,43274926,201796116,2474654,9555600.0,10711762.0,350000.0,7793809.0,7075,4976,570,2014-02-07,4,7,2,0,0,0,21,578818221,273482213,116321.98975080386,479793.35614035086,1.7017,6.096,4.27,5.409,5.65,5.4,5.6,4.9939,4.9998,5.0001
20140208,15244025335,15069202104,358255468,355819907,40691777,315128130,183432237,29127148,154305089,17759331,136545758,2435561,13886035.0,3396018.0,908800.0,10936295.0,7133,5005,530,2014-02-08,5,8,2,1,0,0,20,358255468,183432237,71579.51408591408,346098.5603773585,1.6795,6.135,4.25,5.25,5.43,5.811,5.605,4.9936,4.9999,5.0001
20140209,15322982520,15244025335,341911234,339490129,51108036,288382093,262954049,28979242,233974807,22488350,211486457,2421105,14553637.0,5319961.0,0.0,9105644.0,7188,4993,546,2014-02-09,6,9,2,1,0,0,19,341911234,262954049,68478.11616262767,481600.82234432234,1.6792,6.174,,,,,,,,
20140210,15538694249,15322982520,647465140,645043184,125447760,519595424,431753411,52832088,378921323,31775846,347145477,2421956,24745375.0,11119259.0,6295100.0,10672354.0,7306,5027,642,2014-02-10,0,10,2,0,0,0,18,647465140,431753411,128797.52138452357,672513.101246106,1.7004,6.225,4.3035,5.299,5.422,5.849,5.6031,4.9936,5.0,5.0001
20140211,16114439292,15538694249,818803205,816390370,245808059,570582311,243058162,39473499,203584663,30415422,173169241,2412835,18333333.0,10147754.0,2900000.0,8092412.0,7358,5034,594,2014-02-11,1,11,2,0,0,0,17,818803205,243058162,162654.58978943186,409188.8249158249,1.677,6.263,4.137,5.201,5.28,5.758,5.6005,4.9936,5.0,5.0001
20140212,16522863143,16114439292,763009770,760453811,182145168,578308643,354585919,49996692,304589227,48908222,255681005,2555959,32197400.0,9476462.0,200000.0,8122830.0,7443,5256,606,2014-02-12,2,12,2,0,0,0,16,763009770,354585919,145169.28652968036,585125.2788778878,1.6702,6.298,4.075,5.178,5.22,5.65,5.6012,4.9955,5.0,5.0001
20140213,16786803951,16522863143,626698794,624058677,111451545,512607132,362757986,49969512,312788474,33636126,279152348,2640117,18145364.0,22342585.0,0.0,9481563.0,7479,5321,618,2014-02-13,3,13,2,0,0,0,15,626698794,362757986,117778.38639353505,586987.0323624596,1.6705,6.334,3.669,5.021,4.911,5.629,5.6037,4.9963,5.0,5.0007
20140214,17014252486,16786803951,490710434,488021625,133959311,354062314,263261899,114214873,149047026,47348366,101698660,2688809,20723108.0,14158629.0,66400000.0,12933136.0,7604,5383,584,2014-02-14,4,14,2,0,0,0,14,490710434,263261899,91159.2855285157,450790.9229452055,1.661,6.311,3.278,4.436,4.563,5.493,5.6005,4.9966,5.0,5.0001
20140215,17148181972,17014252486,255393179,252650784,50504975,202145809,121463693,23332090,98131603,26924012,71207591,2742395,5267476.0,10252720.0,2000.0,7809894.0,7669,5419,485,2014-02-15,5,15,2,1,0,0,13,255393179,121463693,47129.208156486435,250440.60412371135,1.6566,6.298,,,,,,,,
20140216,17296449376,17148181972,331324628,328597307,61936172,266661135,183057224,27525012,155532212,34056657,121475555,2727321,8113290.0,8867039.0,600000.0,9944683.0,7721,5435,561,2014-02-16,6,16,2,1,0,0,12,331324628,183057224,60961.29310027599,326305.2121212121,1.6563,6.286,,,,,,,,
20140217,17596758169,17296449376,706118060,703414276,101445973,601968303,405809267,25038922,380770345,67346083,313424262,2703784,4229717.0,8624234.0,0.0,12184971.0,7826,5448,651,2014-02-17,0,17,2,0,0,0,11,706118060,405809267,129610.51027900146,623362.9293394777,1.6526,6.259,2.951,3.879,4.483,5.365,5.6,4.9984,5.0,5.0001
20140218,17919195990,17596758169,593563145,590856887,81848295,509008592,271125324,41210804,229914520,48672510,181242010,2706258,10186242.0,13450561.0,800000.0,16774001.0,7889,5467,669,2014-02-18,1,18,2,0,0,0,10,593563145,271125324,108572.00384122919,405269.54260089685,1.6433,6.241,2.68,3.743,4.639,5.2985,5.6,4.9993,5.0,5.0001
20140219,18003573505,17919195990,408367966,405532115,45373979,360158136,323990451,27154783,296835668,37714675,259120993,2835851,12388897.0,4284479.0,410000.0,10071407.0,7900,5671,629,2014-02-19,2,19,2,0,0,0,9,408367966,323990451,72009.86880620701,515088.1573926868,1.6337,6.22,2.403,3.762,4.678,5.2942,5.6,4.9998,5.0,5.0001
20140220,18251643286,18003573505,478925191,476045215,102087332,373957883,230855410,42179906,188675504,35175830,153499674,2879976,18477114.0,6298735.0,400000.0,17004057.0,8005,5775,651,2014-02-20,3,20,2,0,0,0,8,478925191,230855410,82930.769004329,354616.6052227343,1.6358,6.201,1.981,3.703,4.149,5.22,5.596,4.9999,5.0,5.0001
20140221,18426710525,18251643286,353981687,351086615,52081757,299004858,178914448,35272987,143641461,38164915,105476546,2895072,18613738.0,9106001.0,200000.0,7353248.0,8065,5801,667,2014-02-21,4,21,2,0,0,0,7,353981687,178914448,61020.80451646268,268237.5532233883,1.6282,6.183,1.764,3.595,4.0,5.176,5.5775,4.9996,5.0,5.0001
20140222,18573998113,18426710525,282022706,279083130,97883214,181199916,134735118,37388618,97346500,13927043,83419457,2939576,18635912.0,7360790.0,250000.0,11141916.0,8079,5888,603,2014-02-22,5,22,2,1,0,0,6,282022706,134735118,47897.878057065216,223441.3233830846,1.6247,6.165,,,,,,,,
20140223,18715837772,18573998113,337053711,334129711,70825865,263303846,195214052,27025520,168188532,22090461,146098071,2924000,18202900.0,1758155.0,0.0,7064465.0,8158,5882,618,2014-02-23,6,23,2,1,0,0,5,337053711,195214052,57302.56902414145,315880.3430420712,1.6238,6.147,,,,,,,,
20140224,18898684661,18715837772,656317045,653397733,203203164,450194569,473470156,38373586,435096570,38390594,396705976,2919312,18666250.0,5194943.0,100000.0,14412393.0,8280,5904,820,2014-02-24,0,24,2,0,0,0,4,656317045,473470156,111164.81114498645,577402.6292682927,1.6323,6.136,1.7,3.339,3.97,4.968,5.5665,5.0,5.0,5.0001
20140225,19163035198,18898684661,563505889,560651569,134346664,426304905,299155352,50699394,248455958,43867571,204588387,2854320,27591630.0,9923101.0,140000.0,13044663.0,8344,5933,789,2014-02-25,1,25,2,0,0,0,3,563505889,299155352,94978.23849654476,379157.6070975919,1.6039,6.114,1.72,3.278,3.811,4.519,5.5585,5.0,5.0,5.0001
20140226,19559016661,19163035198,680801145,677828663,202317738,475510925,284819682,53686988,231132694,44707073,186425621,2972482,34530463.0,3973616.0,10000.0,15172909.0,8402,6137,776,2014-02-26,2,26,2,0,0,0,2,680801145,284819682,110933.86752484928,367035.67268041236,1.596,6.093,1.75,3.072,3.822,4.4435,5.5415,5.0,5.0,5.0001
20140227,19739139913,19559016661,672909288,669926875,141301002,528625873,492786036,61051395,431734641,33471939,398262702,2982413,31417663.0,12043988.0,1200000.0,16389744.0,8440,6192,790,2014-02-27,3,27,2,0,0,0,1,672909288,492786036,108673.98062015504,623779.7924050633,1.5792,6.062,1.75,3.43,3.761,4.368,5.536,5.0,5.0,5.0001
20140228,19845831463,19739139913,428721754,425722217,86054744,339667473,322030204,48124571,273905633,40145953,233759680,2999537,28938140.0,4281597.0,3230000.0,11674834.0,8454,6230,833,2014-02-28,4,28,2,0,0,1,0,428721754,322030204,68815.69085072231,386590.881152461,1.572,6.031,1.8458,3.529,3.753,4.316,5.529,5.0,5.0,5.0001
20140301,19997418032,19845831463,362865580,359812461,103652657,256159804,211279011,39537010,171742001,46757660,124984341,3053119,16236939.0,11679842.0,200000.0,11420229.0,8491,6286,898,2014-03-01,5,1,3,1,1,0,30,362865580,211279011,57725.991091314034,235277.29510022272,1.5698,6.001,,,,,,,,
20140302,20027420845,19997418032,276202230,273172567,90720059,182452508,246199417,46033199,200166218,38505331,161660887,3029663,24814295.0,6693602.0,100000.0,14425302.0,8532,6233,761,2014-03-02,6,2,3,1,0,0,29,276202230,246199417,44312.887854965506,323520.9159001314,1.5695,5.971,,,,,,,,
20140303,20019709347,20027420845,505305862,502322723,139970256,362352467,513017360,45213317,467804043,65897484,401906559,2983139,13301127.0,11634038.0,0.0,20278152.0,8595,6228,853,2014-03-03,0,3,3,0,0,0,28,505305862,513017360,81134.53147077713,601427.1512309496,1.5559,5.928,2.085,2.821,3.734,4.262,5.519,5.0,5.0,5.0001
20140304,20293292709,20019709347,524146340,521192622,206653555,314539067,250562978,44291502,206271476,42801499,163469977,2953718,13248763.0,13002493.0,200000.0,17840246.0,8638,6261,842,2014-03-04,1,4,3,0,0,0,27,524146340,250562978,83716.07410956715,297580.73396674584,1.5429,5.895,2.083,3.5135,3.8,4.365,5.515,5.0,5.0,5.0001
20140305,20538515447,20293292709,454295491,451245946,91287267,359958679,209072753,48032386,161040367,44777164,116263203,3049545,21573262.0,17519904.0,500000.0,8439220.0,8682,6393,798,2014-03-05,2,5,3,0,0,0,26,454295491,209072753,71061.39386829345,261995.93107769423,1.5411,5.864,2.09,3.798,3.8,4.45,5.5105,5.0,5.0,5.0001
20140306,20857153333,20538515447,561787770,558722119,240492858,318229261,243149884,30563498,212586386,34572653,178013733,3065651,12569692.0,10468619.0,230000.0,7295187.0,8748,6440,793,2014-03-06,3,6,3,0,0,0,25,561787770,243149884,87234.12577639752,306620.2824716267,1.5259,5.835,2.0547,2.486,3.762,4.64,5.5067,5.0,5.0,5.0001
20140307,20946205892,20857153333,380139779,377058943,95021643,282037300,291087220,42629946,248457274,37427390,211029884,3080836,15219807.0,11707169.0,300000.0,15402970.0,8789,6463,806,2014-03-07,4,7,3,0,0,0,24,380139779,291087220,58817.85223580381,361150.39702233253,1.517,5.805,1.9948,2.403,3.052,4.586,5.504,5.0,5.0,5.0001
20140308,21049156859,20946205892,243274169,240156774,54611908,185544866,140323202,43290047,97033155,21505157,75527998,3117395,20009862.0,7517068.0,0.0,15763117.0,8823,6510,926,2014-03-08,5,8,3,1,0,0,23,243274169,140323202,37369.30399385561,151536.93520518357,1.5148,5.774,,,,,,,,
20140309,21087596875,21049156859,244752519,241650547,68363391,173287156,206312503,31892792,174419711,26451130,147968581,3101972,12028402.0,3778937.0,0.0,16085453.0,8858,6460,758,2014-03-09,6,9,3,1,0,0,22,244752519,206312503,37887.38684210526,272180.08311345644,1.5145,5.744,,,,,,,,
